election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status,normalized_option,models_run,model_core_agreement,model_agreed_dimension,model_agreed_direction,model_agreed_scorable,qwen_suggested_scorable,adjudication_status
2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",s) Other or expanded categories,open_ended_other,non_scorable,,high,,non_scorable,other or expanded categories,2.0,False,,,,False,accepted_non_scorable
2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",a) Armed forces personnel training,,,,,,unmapped,armed forces personnel training,2.0,False,,,,False,model_disagreement_requires_review
2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",b) Intelligence operations,,,,,,unmapped,intelligence operations,2.0,False,,,,False,model_disagreement_requires_review
2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",c) Military hardware,,,,,,unmapped,military hardware,2.0,False,,,,False,model_disagreement_requires_review
2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",d) Modernization of weaponry and equipment,,,,,,unmapped,modernization of weaponry and equipment,2.0,False,,,,False,model_disagreement_requires_review
2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",e) National missile defense,,,,,,unmapped,national missile defense,2.0,False,,,,False,model_disagreement_requires_review
2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",f) Pay for active duty personnel,,,,,,unmapped,pay for active duty personnel,2.0,False,,,,False,model_disagreement_requires_review
2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",g) Programs to improve troop retention rates,,,,,,unmapped,programs to improve troop retention rates,2.0,False,,,,False,model_disagreement_requires_review
2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",h) Research and development of new weapons,,,,,,unmapped,research and development of new weapons,2.0,False,,,,False,model_disagreement_requires_review
2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",i) Troop and equipment readiness,,,,,,unmapped,troop and equipment readiness,2.0,False,,,,False,model_disagreement_requires_review
2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits",j) Other or expanded categories,open_ended_other,non_scorable,,high,,non_scorable,other or expanded categories,2.0,False,,,,False,accepted_non_scorable
2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits","a) Less than $12,000",,,,,,unmapped,"less than $12,000",2.0,False,,,,False,model_disagreement_requires_review
2008.0,"Budgetary, Spending, and Tax Issues","Indicate what federal funding levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.1) Budget Priorities2) Defense Spending3) TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category, you can use a number more than once.Family Income TaxesOther TaxesDeductions/Credits","b) $12,001-$40,000",,,,,,unmapped,"$12,001-$40,000",2.0,False,,,,False,model_disagreement_requires_review
