item_id,election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status,candidate_count,selected_response_count,priority
C6CD5138D38A4B2D,2016.0,Crime,,Do you support alternatives to incarceration for certain non-violent offenders such as mandatory counseling or substance abuse treatment?,,,,,,unmapped,1,1,1001
ADD11763BAD9B30F,2016.0,Economy,,Do you support federal spending as a means of promoting economic growth?,,,,,,unmapped,1,1,1001
EDE1B052957D4E46,2016.0,Economy,,Do you support lowering taxes as a means of promoting economic growth?,,,,,,unmapped,1,1,1001
8516EC1A4A43BF10,2016.0,Economy,,Do you support providing tax incentives to businesses for the purpose of job creation?,,,,,,unmapped,1,1,1001
FCC5B0A4CF0B2356,2016.0,Education,,Do you generally support requiring states to adopt federal education standards?,,,,,,unmapped,1,1,1001
CE18AE8BE1C57A3F,2016.0,Energy,,"Do you support increased regulations on the hydraulic fracturing (""fracking"") industry?",,,,,,unmapped,1,1,1001
8F5FBCDA926E8A59,2016.0,Environment,,Do you believe that human activity is contributing to climate change?,,,,,,unmapped,1,1,1001
4CA00C0A49E19A89,2016.0,Health Care,,"Do you support repealing the 2010 Affordable Care Act (""Obamacare"")?",,,,,,unmapped,1,1,1001
2BA6DFF65571524C,2016.0,Immigration,,Do you support requiring immigrants who are unlawfully present to return to their country of origin before they are eligible for citizenship?,,,,,,unmapped,1,1,1001
1F490C99557828EE,2016.0,Spending and Taxes,SpendingIndicate what federal spending levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.,b) Arts,,,,,,unmapped,1,1,1001
4289657F703007C5,2016.0,Spending and Taxes,SpendingIndicate what federal spending levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.,c) Defense,,,,,,unmapped,1,1,1001
46D3F6185E56C35B,2016.0,Spending and Taxes,SpendingIndicate what federal spending levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.,d) Education,,,,,,unmapped,1,1,1001
746CB7D62DB5EC46,2016.0,Spending and Taxes,SpendingIndicate what federal spending levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.,f) Homeland Security,,,,,,unmapped,1,1,1001
EA0E102997C9ED09,2016.0,Spending and Taxes,SpendingIndicate what federal spending levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.,g) International aid,,,,,,unmapped,1,1,1001
45082C7634A81F33,2016.0,Spending and Taxes,SpendingIndicate what federal spending levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.,h) Medical Research,,,,,,unmapped,1,1,1001
136EF5B42DA5CA50,2016.0,Spending and Taxes,SpendingIndicate what federal spending levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.,i) Scientific Research,,,,,,unmapped,1,1,1001
33F7A3ED41D235B4,2016.0,Spending and Taxes,SpendingIndicate what federal spending levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.,j) Space exploration,,,,,,unmapped,1,1,1001
44454888EEF639CC,2016.0,Spending and Taxes,SpendingIndicate what federal spending levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.,k) United Nations,,,,,,unmapped,1,1,1001
4600964C5177DAF0,2016.0,Spending and Taxes,SpendingIndicate what federal spending levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.,c) Small business taxes,,,,,,unmapped,1,1,1001
97EF8929E00A8626,2016.0,Spending and Taxes,SpendingIndicate what federal spending levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.,d) Excise taxes (alcohol),,,,,,unmapped,1,1,1001
E3EDBFF9B504B6EC,2016.0,Spending and Taxes,SpendingIndicate what federal spending levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.TaxesIndicate what federal tax levels (#1-6) you support for the following general categories. Select one number per category; you can use a number more than once.,e) Excise taxes (cigarettes),,,,,,unmapped,1,1,1001
