votesmart_candidate_id,candidate,election_year,election_description,section,question,option_number,option_text,raw_answer,selected,source_type,source_url
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Crime,Indicate which principles you support (if any) to address crime.,15,o) Do you support limiting appeals in death penalty cases?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Economy and Employment,Indicate which principles you support (if any) concerning the economy and employment.,1,"a) Provide low interest loans and tax credits for starting, expanding, or relocating businesses.",X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Economy and Employment,Indicate which principles you support (if any) concerning the economy and employment.,2,b) Reduce state government regulations on the private sector in order to encourage investment and economic expansion.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Economy and Employment,Indicate which principles you support (if any) concerning the economy and employment.,3,c) Support limits on cash damages in lawsuits against businesses and professionals for product liability or malpractice.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Economy and Employment,Indicate which principles you support (if any) concerning the economy and employment.,4,d) Increase funding for state job-training programs that retrain displaced workers or teach skills needed in today's job market.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Economy and Employment,Indicate which principles you support (if any) concerning the economy and employment.,5,e) Provide increased funding for agricultural and forestry research.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Economy and Employment,Indicate which principles you support (if any) concerning the economy and employment.,6,f) Other,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Education,Indicate which principles you support (if any) regarding education.,1,a) Increase state funds for professional development of public school teachers and administrators.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Education,Indicate which principles you support (if any) regarding education.,2,b) Encourage private or corporate investment in public school programs.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Education,Indicate which principles you support (if any) regarding education.,3,"c) Provide parents with state-funded vouchers to send their children to any participating school (public, private, religious).",,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Education,Indicate which principles you support (if any) regarding education.,4,d) Favor charter schools where independent groups receive state authorization and funding to establish new schools.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Education,Indicate which principles you support (if any) regarding education.,5,e) Support sex education programs which stress abstinence.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Education,Indicate which principles you support (if any) regarding education.,6,f) Support sex education programs which stress safe sexual practices.,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Education,Indicate which principles you support (if any) regarding education.,7,g) Increase state funds for school construction and facility maintenance.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Education,Indicate which principles you support (if any) regarding education.,8,h) Increase state funds for hiring of additional teachers.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Education,Indicate which principles you support (if any) regarding education.,9,"i) Endorse a mandatory ""moment of silence"" after the pledge of allegiance in public schools.",X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Education,Indicate which principles you support (if any) regarding education.,10,j) Support state-funded merit scholarships for Alabama students to attend college in Alabama.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Education,Indicate which principles you support (if any) regarding education.,11,k) Support mandatory state testing in public schools to see if academic standards are being met.,X,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Education,Indicate which principles you support (if any) regarding education.,12,l) Other,,False,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
5666,"Thomas Jackson, Jr.",1998,Alabama State Legislative Election 1998 National Political Awareness Test,Education,Indicate which principles you support (if any) regarding education.,13,m) Do you support the current law that allows teachers to spank a child as long as the teacher follows local school board policies?,Yes,True,candidate_supplied_pct_response,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5666/thomas-jackson-jr
