election_year,section,question,option_text,policy_key,dimension,affirmative_direction,coding_confidence,response_mode,coding_status
2022.0,Health Issues:,,d) Do you support eliminating religious exemptions for vaccinations?,,,,,,unmapped
2022.0,Health Issues:,,e) Do you support expanding paid family AND/OR medical leave opportunities?,,,,,,unmapped
2022.0,Health Issues:,,f) Do you support lowering the cost of prescription drugs?,,,,,,unmapped
2022.0,Social Issues:,,a) Do you support the inclusion of sexual orientation in Alabama's anti-discrimination laws?,social_sexual_orientation_inclusion,social_ideology,-1.0,high,binary,rule_mapped
2022.0,Social Issues:,,b) Do you support the inclusion of gender identity in Alabama's anti-discrimination laws?,social_gender_identity_inclusion,social_ideology,-1.0,high,binary,rule_mapped
2022.0,Social Issues:,,"c) Do you support greater efforts by Alabama's state government in closing gender, racial and other wage gaps?",,,,,,unmapped
2022.0,Social Issues:,,d)Do you support the removal of confederate monuments from public spaces in Alabama?,social_confederate_monument_removal,social_ideology,-1.0,high,binary,rule_mapped
2022.0,Legislative Priorities:,,"In the following area, please explain in a total of 100 words or less, any additional priorities of your campaign that have not been covered in these questions.",,,,,,unmapped
2022.0,Health Issues:,,g) Other or expanded principles:,,,,,,unmapped
2022.0,Social Issues:,,e) Other or expanded principles:,,,,,,unmapped
2022.0,Legislative Priorities:,,"In the following area, please explain in a total of 100 words or less, your top legislative priority and how you plan to fund it.",,,,,,unmapped
2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,a) Abortions should always be illegal.,abortion_always_illegal,abortion_position,1.0,high,binary,rule_mapped
2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,"b) Abortions should be illegal when the fetus is viable, with or without life support.",,,,,,unmapped
2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,c) Abortions should always be legally available.,abortion_always_legal,abortion_position,-1.0,high,binary,rule_mapped
2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,d) Abortions should be legal only within the first trimester of pregnancy.,abortion_first_trimester_legality,abortion_position,-1.0,medium,binary,rule_mapped
2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,e) Abortions should be legal when the pregnancy resulted from incest or rape.,abortion_rape_incest_exception,abortion_position,-1.0,medium,binary,rule_mapped
2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,f) Abortions should be legal when the life of the woman is endangered.,abortion_life_exception,abortion_position,-1.0,medium,binary,rule_mapped
2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,g) Abortions should be limited by waiting periods and notification requirements as decided by each state government.,,,,,,unmapped
2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,"h) Prohibit the dilation and extraction procedure, also known as ""partial birth"" abortion.",,,,,,unmapped
2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,i) Prohibit public funding of abortions and public funding of organizations that advocate or perform abortions.,abortion_public_funding_prohibition,abortion_position,1.0,high,binary,rule_mapped
2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,"j) Support ""buffer-zones"" by requiring demonstrators to stay at least five feet from abortion clinic doorways and driveways.",,,,,,unmapped
2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,k) Provide funding for family planning programs as a means to decrease the number of abortions.,,,,,,unmapped
2000.0,Abortion Issues,Indicate which principles you support (if any) concerning abortion.,l) Other,open_ended_other,non_scorable,,high,,non_scorable
2000.0,"Budget, Spending and Tax Issues, Part 1: Budgetary Priorities",Budgetary PrioritiesIndicate what levels of federal funding you support for the following general categories.,a) Agricultural,,,,,,unmapped
2000.0,"Budget, Spending and Tax Issues, Part 1: Budgetary Priorities",Budgetary PrioritiesIndicate what levels of federal funding you support for the following general categories.,b) Arts,,,,,,unmapped
2000.0,"Budget, Spending and Tax Issues, Part 1: Budgetary Priorities",Budgetary PrioritiesIndicate what levels of federal funding you support for the following general categories.,c) Defense,,,,,,unmapped
2000.0,"Budget, Spending and Tax Issues, Part 1: Budgetary Priorities",Budgetary PrioritiesIndicate what levels of federal funding you support for the following general categories.,d) Education,,,,,,unmapped
